Date,5 YR,7 YR,10 YR,20 YR,30 YR
12/15/2004,0.83,1.18,1.57,1.93,
12/14/2004,0.89,1.24,1.62,2,
12/13/2004,0.92,1.26,1.65,2.03,
12/10/2004,0.93,1.27,1.66,2.05,
12/9/2004,0.9,1.24,1.64,2.03,
12/8/2004,0.87,1.22,1.62,2,
12/7/2004,0.94,1.3,1.69,2.08,
12/6/2004,0.93,1.29,1.7,2.08,
12/3/2004,0.93,1.3,1.73,2.1,
12/2/2004,1.03,1.41,1.83,2.2,
12/1/2004,0.99,1.37,1.79,2.18,
11/30/2004,0.96,1.34,1.75,2.15,
11/29/2004,0.98,1.34,1.74,2.11,
11/26/2004,0.94,1.27,1.66,2.06,
11/24/2004,0.93,1.26,1.64,2.03,
11/23/2004,0.93,1.26,1.65,2.04,
11/22/2004,0.89,1.23,1.62,2.01,
11/19/2004,0.93,1.27,1.67,2.06,
11/18/2004,0.88,1.24,1.64,2.03,
11/17/2004,0.86,1.22,1.63,2.05,
11/16/2004,0.92,1.28,1.68,2.1,
11/15/2004,0.91,1.26,1.67,2.09,
11/12/2004,0.94,1.3,1.71,2.13,
11/10/2004,0.97,1.35,1.75,2.19,
11/9/2004,0.96,1.33,1.74,2.17,
11/8/2004,0.92,1.3,1.72,2.16,
11/5/2004,0.91,1.29,1.71,2.14,
11/4/2004,0.84,1.23,1.65,2.08,
11/3/2004,0.78,1.18,1.61,2.05,
11/2/2004,0.78,1.19,1.61,2.07,
11/1/2004,0.84,1.25,1.67,2.13,
10/29/2004,0.81,1.22,1.63,2.09,
10/28/2004,0.85,1.26,1.68,2.12,
10/27/2004,0.9,1.32,1.73,2.17,
10/26/2004,0.81,1.23,1.63,2.07,
10/25/2004,0.83,1.22,1.63,2.05,
10/22/2004,0.83,1.23,1.64,2.06,
10/21/2004,0.85,1.24,1.62,2.04,
10/20/2004,0.92,1.29,1.66,2.06,
10/19/2004,0.99,1.35,1.7,2.1,
10/18/2004,0.99,1.35,1.71,2.1,
10/15/2004,0.97,1.34,1.7,2.1,
10/14/2004,0.94,1.32,1.68,2.1,
10/13/2004,1,1.36,1.72,2.12,
10/12/2004,1.04,1.39,1.75,2.14,
10/8/2004,1.07,1.43,1.78,2.17,
10/7/2004,1.18,1.53,1.89,2.25,
10/6/2004,1.18,1.54,1.9,2.24,
10/5/2004,1.11,1.47,1.84,2.18,
10/4/2004,1.13,1.49,1.86,2.19,
10/1/2004,1.09,1.47,1.83,2.18,
9/30/2004,1.05,1.41,1.77,2.12,
9/29/2004,1.07,1.42,1.76,2.12,
9/28/2004,1,1.36,1.7,2.07,
9/27/2004,1.04,1.39,1.72,2.09,
9/24/2004,1.13,1.45,1.78,2.12,
9/23/2004,1.11,1.43,1.76,2.12,
9/22/2004,1.09,1.4,1.73,2.09,
9/21/2004,1.14,1.46,1.8,2.16,
9/20/2004,1.09,1.45,1.8,2.17,
9/17/2004,1.17,1.52,1.85,2.2,
9/16/2004,1.12,1.48,1.81,2.17,
9/15/2004,1.16,1.52,1.86,2.21,
9/14/2004,1.11,1.47,1.81,2.17,
9/13/2004,1.11,1.47,1.81,2.16,
9/10/2004,1.14,1.49,1.83,2.19,
9/9/2004,1.11,1.48,1.83,2.19,
9/8/2004,1.1,1.47,1.82,2.18,
9/7/2004,1.14,1.52,1.86,2.22,
9/3/2004,1.16,1.54,1.88,2.23,
9/2/2004,1.08,1.47,1.83,2.18,
9/1/2004,1.04,1.42,1.77,2.14,
8/31/2004,1.06,1.43,1.78,2.14,
8/30/2004,1.12,1.49,1.83,2.2,
8/27/2004,1.14,1.51,1.86,2.22,
8/26/2004,1.14,1.51,1.86,2.23,
8/25/2004,1.17,1.54,1.88,2.25,
8/24/2004,1.16,1.52,1.87,2.24,
8/23/2004,1.13,1.51,1.86,2.23,
8/20/2004,1.06,1.45,1.79,2.17,
8/19/2004,1,1.41,1.76,2.17,
8/18/2004,1.09,1.48,1.83,2.22,
8/17/2004,1.06,1.46,1.82,2.18,
8/16/2004,1.06,1.45,1.82,2.19,
8/13/2004,1.01,1.4,1.77,2.14,
8/12/2004,1.07,1.45,1.81,2.18,
8/11/2004,1.13,1.51,1.86,2.23,
8/10/2004,1.17,1.55,1.9,2.26,
8/9/2004,1.08,1.49,1.85,2.23,
8/6/2004,1.06,1.46,1.82,2.22,
8/5/2004,1.23,1.63,1.96,2.32,
8/4/2004,1.27,1.67,2,2.35,
8/3/2004,1.24,1.65,1.98,2.36,
8/2/2004,1.26,1.66,2,2.37,
7/30/2004,1.3,1.7,2.01,2.38,
7/29/2004,1.37,1.76,2.07,2.44,
7/28/2004,1.42,1.8,2.11,2.46,
7/27/2004,1.47,1.85,2.15,2.49,
7/26/2004,1.37,1.74,2.05,,
7/23/2004,1.31,1.69,2,,
7/22/2004,1.34,1.71,2.03,,
7/21/2004,1.35,1.72,2.05,,
7/20/2004,1.32,1.72,2.05,,
7/19/2004,1.21,1.61,1.96,,
7/16/2004,1.19,1.59,1.94,,
7/15/2004,1.27,1.66,2.01,,
7/14/2004,1.27,1.67,2.02,,
7/13/2004,1.26,1.66,2.03,,
7/12/2004,1.24,1.64,2.02,,
7/9/2004,1.23,1.64,2.02,,
7/8/2004,1.22,1.63,2.02,,
7/7/2004,1.23,1.64,2,,
7/6/2004,1.23,1.62,1.97,,
7/2/2004,1.21,1.6,1.96,,
7/1/2004,1.3,1.7,2.04,,
6/30/2004,1.38,1.75,2.1,,
6/29/2004,1.5,1.87,2.2,,
6/28/2004,1.52,1.9,2.23,,
6/25/2004,1.43,1.81,2.16,,
6/24/2004,1.4,1.79,2.15,,
6/23/2004,1.42,1.81,2.18,,
6/22/2004,1.41,1.81,2.17,,
6/21/2004,1.4,1.8,2.16,,
6/18/2004,1.4,1.79,2.15,,
6/17/2004,1.42,1.8,2.16,,
6/16/2004,1.43,1.82,2.18,,
6/15/2004,1.38,1.79,2.16,,
6/14/2004,1.55,1.94,2.26,,
6/10/2004,1.45,1.87,2.18,,
6/9/2004,1.47,1.87,2.2,,
6/8/2004,1.43,1.83,2.15,,
6/7/2004,1.37,1.78,2.11,,
6/4/2004,1.37,1.78,2.11,,
6/3/2004,1.31,1.73,2.05,,
6/2/2004,1.29,1.71,2.04,,
6/1/2004,1.22,1.63,1.97,,
5/28/2004,1.26,1.68,2,,
5/27/2004,1.19,1.62,1.97,,
5/26/2004,1.23,1.66,1.99,,
5/25/2004,1.29,1.72,2.03,,
5/24/2004,1.27,1.71,2.01,,
5/21/2004,1.34,1.75,2.04,,
5/20/2004,1.25,1.67,1.96,,
5/19/2004,1.32,1.74,2.03,,
5/18/2004,1.33,1.75,2.05,,
5/17/2004,1.33,1.75,2.07,,
5/14/2004,1.41,1.84,2.16,,
5/13/2004,1.43,1.86,2.18,,
5/12/2004,1.42,1.86,2.17,,
5/11/2004,1.49,1.91,2.21,,
5/10/2004,1.53,1.95,2.25,,
5/7/2004,1.5,1.93,2.24,,
5/6/2004,1.34,1.8,2.15,,
5/5/2004,1.29,1.76,2.1,,
5/4/2004,1.26,1.74,2.1,,
5/3/2004,1.28,1.73,2.09,,
4/30/2004,1.29,1.75,2.11,,
4/29/2004,1.32,1.78,2.15,,
4/28/2004,1.26,1.72,2.1,,
4/27/2004,1.14,1.63,2,,
4/26/2004,1.2,1.66,2.03,,
4/23/2004,1.29,1.74,2.12,,
4/22/2004,1.1,1.56,1.98,,
4/21/2004,1.07,1.54,1.96,,
4/20/2004,1.07,1.55,1.97,,
4/19/2004,0.96,1.45,1.87,,
4/16/2004,0.95,1.43,1.87,,
4/15/2004,1.03,1.49,1.93,,
4/14/2004,1.01,1.49,1.91,,
4/13/2004,0.98,1.46,1.88,,
4/12/2004,0.91,1.38,1.81,,
4/8/2004,0.88,1.37,1.8,,
4/7/2004,0.91,1.39,1.82,,
4/6/2004,0.82,1.3,1.73,,
4/5/2004,0.84,1.32,1.75,,
4/2/2004,0.77,1.25,1.69,,
4/1/2004,0.53,1.01,1.48,,
3/31/2004,0.51,0.99,1.48,,
3/30/2004,0.57,1.04,1.52,,
3/29/2004,0.55,1.02,1.5,,
3/26/2004,0.51,0.99,1.47,,
3/25/2004,0.44,0.91,1.4,,
3/24/2004,0.41,0.88,1.38,,
3/23/2004,0.45,0.92,1.41,,
3/22/2004,0.45,0.93,1.42,,
3/19/2004,0.48,0.95,1.44,,
3/18/2004,0.4,0.88,1.37,,
3/17/2004,0.39,0.87,1.36,,
3/16/2004,0.45,0.92,1.4,,
3/15/2004,0.54,0.99,1.47,,
3/12/2004,0.59,1.04,1.52,,
3/11/2004,0.57,1.02,1.5,,
3/10/2004,0.53,0.97,1.45,,
3/9/2004,0.48,0.92,1.4,,
3/8/2004,0.49,0.94,1.43,,
3/5/2004,0.53,0.99,1.46,,
3/4/2004,0.67,1.12,1.6,,
3/3/2004,0.64,1.1,1.59,,
3/2/2004,0.62,1.09,1.58,,
3/1/2004,0.58,1.05,1.55,,
2/27/2004,0.63,1.11,1.61,,
2/26/2004,0.72,1.2,1.69,,
2/25/2004,0.74,1.22,1.71,,
2/24/2004,0.78,1.26,1.74,,
2/23/2004,0.8,1.28,1.76,,
2/20/2004,0.84,1.32,1.79,,
2/19/2004,0.82,1.3,1.76,,
2/18/2004,0.84,1.31,1.75,,
2/17/2004,0.84,1.3,1.75,,
2/13/2004,0.85,1.28,1.74,,
2/12/2004,0.9,1.34,1.77,,
2/11/2004,0.88,1.32,1.75,,
2/10/2004,0.96,1.37,1.79,,
2/9/2004,0.92,1.33,1.76,,
2/6/2004,0.95,1.37,1.79,,
2/5/2004,0.99,1.44,1.85,,
2/4/2004,0.95,1.39,1.82,,
2/3/2004,0.93,1.37,1.81,,
2/2/2004,0.96,1.4,1.84,,
1/30/2004,1.01,1.43,1.85,,
1/29/2004,1.07,1.49,1.91,,
1/28/2004,1.09,1.5,1.92,,
1/27/2004,0.98,1.41,1.84,,
1/26/2004,1.07,1.46,1.89,,
1/23/2004,1.01,1.41,1.82,,
1/22/2004,0.94,1.34,1.76,,
1/21/2004,0.96,1.37,1.79,,
1/20/2004,1.01,1.41,1.84,,
1/16/2004,1.02,1.42,1.83,,
1/15/2004,1.01,1.42,1.82,,
1/14/2004,1.05,1.44,1.85,,
1/13/2004,1.03,1.43,1.83,,
1/12/2004,1.11,1.49,1.89,,
1/9/2004,1.12,1.49,1.89,,
1/8/2004,1.25,1.6,1.99,,
1/7/2004,1.2,1.57,1.94,,
1/6/2004,1.21,1.6,1.97,,
1/5/2004,1.3,1.69,2.06,,
1/2/2004,1.28,1.7,2.06,,
12/31/2003,1.22,1.62,2,,
12/30/2003,1.23,1.65,2.01,,
12/29/2003,1.21,1.63,1.99,,
12/26/2003,1.16,1.57,1.94,,
12/24/2003,1.19,1.6,1.96,,
12/23/2003,1.26,1.67,2.03,,
12/22/2003,1.21,1.63,1.98,,
12/19/2003,1.18,1.6,1.95,,
12/18/2003,1.2,1.6,1.94,,
12/17/2003,1.18,1.6,1.96,,
12/16/2003,1.19,1.63,1.99,,
12/15/2003,1.18,1.62,1.98,,
12/12/2003,1.13,1.57,1.91,,
12/11/2003,1.1,1.55,1.9,,
12/10/2003,1.19,1.65,1.97,,
12/9/2003,1.24,1.67,2,,
12/8/2003,1.22,1.63,1.96,,
12/5/2003,1.2,1.59,1.92,,
12/4/2003,1.35,1.72,2.04,,
12/3/2003,1.4,1.77,2.08,,
12/2/2003,1.38,1.75,2.05,,
12/1/2003,1.42,1.77,2.08,,
11/28/2003,1.36,1.73,2.03,,
11/26/2003,1.26,1.65,1.96,,
11/25/2003,1.21,1.6,1.92,,
11/24/2003,1.26,1.65,1.99,,
11/21/2003,1.23,1.61,1.93,,
11/20/2003,1.23,1.58,1.92,,
11/19/2003,1.22,1.58,1.91,,
11/18/2003,1.14,1.5,1.83,,
11/17/2003,1.12,1.49,1.82,,
11/14/2003,1.17,1.53,1.87,,
11/13/2003,1.24,1.61,1.94,,
11/12/2003,1.36,1.73,2.04,,
11/10/2003,1.4,1.77,2.09,,
11/7/2003,1.42,1.78,2.1,,
11/6/2003,1.41,1.76,2.08,,
11/5/2003,1.34,1.7,2.02,,
11/4/2003,1.22,1.6,1.93,,
11/3/2003,1.27,1.64,1.97,,
10/31/2003,1.21,1.59,1.93,,
10/30/2003,1.24,1.64,1.97,,
10/29/2003,1.17,1.59,1.98,,
10/28/2003,1.11,1.53,1.91,,
10/27/2003,1.19,1.59,1.96,,
10/24/2003,1.14,1.56,1.92,,
10/23/2003,1.23,1.67,2.03,,
10/22/2003,1.24,1.68,2.07,,
10/21/2003,1.27,1.74,2.12,,
10/20/2003,1.27,1.74,2.13,,
10/17/2003,1.26,1.75,2.14,,
10/16/2003,1.32,1.84,2.21,,
10/15/2003,1.28,1.8,2.2,,
10/14/2003,1.23,1.74,2.18,,
10/10/2003,1.18,1.69,2.14,,
10/9/2003,1.25,1.77,2.2,,
10/8/2003,1.25,1.77,2.18,,
10/7/2003,1.24,1.75,2.17,,
10/6/2003,1.19,1.69,2.11,,
10/3/2003,1.23,1.73,2.16,,
10/2/2003,1.07,1.6,2.01,,
10/1/2003,1,1.53,1.96,,
9/30/2003,0.99,1.53,1.95,,
9/29/2003,1.07,1.6,2.03,,
9/26/2003,1.04,1.57,1.99,,
9/25/2003,1.14,1.67,2.07,,
9/24/2003,1.21,1.72,2.13,,
9/23/2003,1.29,1.8,2.19,,
9/22/2003,1.32,1.82,2.21,,
9/19/2003,1.3,1.79,2.17,,
9/18/2003,1.3,1.82,2.18,,
9/17/2003,1.29,1.79,2.2,,
9/16/2003,1.32,1.84,2.26,,
9/15/2003,1.25,1.78,2.18,,
9/12/2003,1.27,1.78,2.18,,
9/11/2003,1.32,1.84,2.22,,
9/10/2003,1.28,1.8,2.18,,
9/9/2003,1.34,1.84,2.21,,
9/8/2003,1.38,1.86,2.24,,
9/5/2003,1.31,1.8,2.17,,
9/4/2003,1.49,1.98,2.32,,
9/3/2003,1.58,2.06,2.4,,
9/2/2003,1.63,2.07,2.43,,
8/29/2003,1.47,1.94,2.29,,
8/28/2003,1.44,1.94,2.29,,
8/27/2003,1.54,2,2.36,,
8/26/2003,1.47,1.95,2.28,,
8/25/2003,1.49,1.96,2.31,,
8/22/2003,1.42,1.9,2.26,,
8/21/2003,1.45,1.92,2.29,,
8/20/2003,1.41,1.9,2.26,,
8/19/2003,1.4,1.89,2.24,,
8/18/2003,1.49,1.99,2.33,,
8/15/2003,1.5,2.03,2.36,,
8/14/2003,1.53,2.03,2.38,,
8/13/2003,1.55,2.06,2.41,,
8/12/2003,1.42,1.93,2.29,,
8/11/2003,1.44,1.93,2.31,,
8/8/2003,1.43,1.93,2.27,,
8/7/2003,1.41,1.96,2.29,,
8/6/2003,1.53,1.99,2.34,,
8/5/2003,1.62,2.11,2.43,,
8/4/2003,1.52,1.99,2.34,,
8/1/2003,1.62,2.11,2.4,,
7/31/2003,1.63,2.09,2.41,,
7/30/2003,1.54,1.98,2.32,,
7/29/2003,1.63,2.05,2.38,,
7/28/2003,1.49,1.93,2.27,,
7/25/2003,1.34,1.81,2.14,,
7/24/2003,1.41,1.84,2.18,,
7/23/2003,1.37,1.8,2.11,,
7/22/2003,1.48,1.89,2.19,,
7/21/2003,1.47,1.89,2.21,,
7/18/2003,1.28,1.72,2.04,,
7/17/2003,1.31,1.76,2.05,,
7/16/2003,1.31,1.77,2.08,,
7/15/2003,1.28,1.74,2.06,,
7/14/2003,1.13,1.58,1.92,,
7/11/2003,1.1,1.58,1.88,,
7/10/2003,1.14,1.61,1.94,,
7/9/2003,1.17,1.66,2,,
7/8/2003,1.24,1.74,2.12,,
7/7/2003,1.19,1.68,2.14,,
7/3/2003,1.11,1.6,2.09,,
7/2/2003,1.04,1.53,1.96,,
7/1/2003,1.03,1.52,1.92,,
6/30/2003,1.01,1.52,1.9,,
6/27/2003,1.04,1.54,1.9,,
6/26/2003,1.02,1.5,1.85,,
6/25/2003,0.87,1.31,1.71,,
6/24/2003,0.84,1.33,1.68,,
6/23/2003,0.88,1.36,1.71,,
6/20/2003,0.92,1.41,1.77,,
6/19/2003,0.89,1.39,1.74,,
6/18/2003,0.98,1.44,1.79,,
6/17/2003,0.91,1.34,1.7,,
6/16/2003,0.79,1.24,1.59,,
6/13/2003,0.71,1.17,1.51,,
6/12/2003,0.78,1.24,1.57,,
6/11/2003,0.8,1.26,1.62,,
6/10/2003,0.81,1.26,1.61,,
6/9/2003,0.88,1.33,1.68,,
6/6/2003,0.96,1.41,1.76,,
6/5/2003,0.94,1.4,1.75,,
6/4/2003,0.94,1.41,1.73,,
6/3/2003,1,1.42,1.76,,
6/2/2003,1.08,1.51,1.83,,
5/30/2003,1.04,1.47,1.77,,
5/29/2003,1.04,1.47,1.76,,
5/28/2003,1.12,1.55,1.83,,
5/27/2003,1.09,1.51,1.8,,
5/23/2003,1.02,1.43,1.72,,
5/22/2003,1.02,1.45,1.71,,
5/21/2003,1.03,1.44,1.73,,
5/20/2003,0.99,1.44,1.73,,
5/19/2003,1.07,1.57,1.85,,
5/16/2003,1.12,1.55,1.84,,
5/15/2003,1.13,1.57,1.86,,
5/14/2003,1.15,1.58,1.87,,
5/13/2003,1.19,1.67,1.94,,
5/12/2003,1.21,1.68,1.96,,
5/9/2003,1.21,1.7,2,,
5/8/2003,1.28,1.67,2,,
5/7/2003,1.26,1.74,2.02,,
5/6/2003,1.34,1.82,2.17,,
5/5/2003,1.37,1.86,2.19,,
5/2/2003,1.56,1.86,2.19,,
5/1/2003,1.52,1.82,2.13,,
4/30/2003,1.4,1.88,2.16,,
4/29/2003,1.47,1.93,2.22,,
4/28/2003,1.42,1.87,2.16,,
4/25/2003,1.42,1.9,2.18,,
4/24/2003,1.46,1.92,2.22,,
4/23/2003,1.48,1.97,2.26,,
4/22/2003,1.5,1.97,2.27,,
4/21/2003,1.46,1.95,2.25,,
4/17/2003,1.41,1.9,2.22,,
4/16/2003,1.37,1.86,2.2,,
4/15/2003,1.34,1.86,2.18,,
4/14/2003,1.36,1.87,2.22,,
4/11/2003,1.33,1.86,2.23,,
4/10/2003,1.25,1.82,2.16,,
4/9/2003,1.32,1.81,2.13,,
4/8/2003,1.34,1.8,2.18,,
4/7/2003,1.38,1.86,2.21,,
4/4/2003,1.25,1.75,2.16,,
4/3/2003,1.23,1.74,2.12,,
4/2/2003,1.23,1.74,2.11,,
4/1/2003,1.14,1.63,2.02,,
3/31/2003,1.13,1.66,2.03,,
3/28/2003,1.14,1.72,2.09,,
3/27/2003,1.21,1.75,2.1,,
3/26/2003,1.29,1.81,2.15,,
3/25/2003,1.33,1.81,2.17,,
3/24/2003,1.32,1.83,2.18,,
3/21/2003,1.42,1.94,2.29,,
3/20/2003,1.35,1.85,2.2,,
3/19/2003,1.39,1.81,2.15,,
3/18/2003,1.3,1.72,2.08,,
3/17/2003,1.15,1.6,1.97,,
3/14/2003,1.15,1.52,1.89,,
3/13/2003,0.88,1.43,1.73,,
3/12/2003,0.78,1.34,1.68,,
3/11/2003,0.78,1.34,1.68,,
3/10/2003,0.79,1.36,1.69,,
3/7/2003,0.82,1.39,1.72,,
3/6/2003,0.9,1.43,1.74,,
3/5/2003,0.9,1.44,1.75,,
3/4/2003,0.9,1.45,1.77,,
3/3/2003,0.93,1.47,1.77,,
2/28/2003,0.94,1.48,1.77,,
2/27/2003,0.98,1.54,1.82,,
2/26/2003,1.01,1.55,1.84,,
2/25/2003,1,1.53,1.84,,
2/24/2003,1.04,1.59,1.87,,
2/21/2003,1.13,1.64,1.93,,
2/20/2003,1.13,1.64,1.91,,
2/19/2003,1.25,1.75,1.99,,
2/18/2003,1.29,1.78,2.05,,
2/14/2003,1.29,1.78,2.03,,
2/13/2003,1.29,1.76,2.01,,
2/12/2003,1.32,1.79,2.04,,
2/11/2003,1.38,1.84,2.05,,
2/10/2003,1.37,1.84,2.06,,
2/7/2003,1.37,1.84,2.07,,
2/6/2003,1.4,1.85,2.09,,
2/5/2003,1.46,1.91,2.12,,
2/4/2003,1.45,1.9,2.12,,
2/3/2003,1.53,2,2.2,,
1/31/2003,1.53,1.97,2.19,,
1/30/2003,1.56,2,2.2,,
1/29/2003,1.55,1.98,2.21,,
1/28/2003,1.52,1.98,2.19,,
1/27/2003,1.5,1.94,2.16,,
1/24/2003,1.47,1.93,2.14,,
1/23/2003,1.55,2,2.2,,
1/22/2003,1.6,2.04,2.23,,
1/21/2003,1.62,2.05,2.23,,
1/17/2003,1.6,2.06,2.25,,
1/16/2003,1.71,2.14,2.31,,
1/15/2003,1.69,2.1,2.3,,
1/14/2003,1.72,2.13,2.34,,
1/13/2003,1.77,2.2,2.38,,
1/10/2003,1.8,2.22,2.41,,
1/9/2003,1.82,2.23,2.41,,
1/8/2003,1.68,2.14,2.29,,
1/7/2003,1.76,2.24,2.42,,
1/6/2003,1.79,2.27,2.46,,
1/3/2003,1.75,2.25,2.43,,
1/2/2003,1.75,2.24,2.43,,
